infinitive,tense,person,new_example,new_example_english
cambiare,presente,tu,"Tu cambi spesso opinione sulle decisioni importanti o rimani fedele alle tue scelte?","Do you often change your mind about important decisions or do you stay faithful to your choices?"
cambiare,presente,lui,"Lei cambia completamente look ogni stagione per sentirsi sempre alla moda e attuale","She completely changes her look every season to always feel fashionable and current"
cambiare,presente,noi,"Cambiamo argomento di conversazione quando la situazione diventa troppo tesa e imbarazzante","We change the subject of conversation when the situation becomes too tense and embarrassing"
cambiare,presente,voi,"Voi cambiate mai canale televisivo o guardate sempre gli stessi programmi di intrattenimento?","Do you ever change TV channels or do you always watch the same entertainment programs?"
cambiare,presente,loro,"Cambiano casa ogni due anni perché amano esplorare quartieri diversi della grande città","They change houses every two years because they love exploring different neighborhoods of the big city"
cambiare,futuro_semplice,io,"Cambierò completamente stile di vita quando andrò in pensione tra qualche anno","I will completely change my lifestyle when I retire in a few years"
cambiare,futuro_semplice,tu,"Tu cambierai università se non ti trovi bene con il corso di studi scelto?","Will you change universities if you don't feel comfortable with the chosen course of study?"
cambiare,futuro_semplice,lui,"Lei cambierà lavoro appena troverà un'opportunità migliore nella sua città preferita","She will change jobs as soon as she finds a better opportunity in her favorite city"
cambiare,futuro_semplice,noi,"Cambieremo tutte le tende di casa prima dell'arrivo degli ospiti per le feste natalizie","We will change all house curtains before guests arrive for Christmas holidays"
cambiare,futuro_semplice,voi,"Voi cambierete idea sui vostri progetti futuri dopo aver vissuto quest'esperienza formativa?","Will you change your mind about future projects after living this formative experience?"
cambiare,futuro_semplice,loro,"Cambieranno completamente il giardino di casa con piante esotiche e fiori coloratissimi","They will completely change the house garden with exotic plants and very colorful flowers"
cambiare,passato_prossimo,io,"Ho cambiato completamente modo di pensare dopo aver viaggiato per sei mesi in Asia","I completely changed my way of thinking after traveling for six months in Asia"
cambiare,passato_prossimo,tu,"Hai cambiato idea all'ultimo momento sulla destinazione delle vacanze estive in famiglia?","Did you change your mind at the last moment about the family summer vacation destination?"
cambiare,passato_prossimo,lui,"Ha cambiato tre volte l'orologio perché non riusciva a trovare quello perfetto","He changed watches three times because he couldn't find the perfect one"
cambiare,passato_prossimo,noi,"Abbiamo cambiato tutti i mobili del soggiorno per dare un aspetto più moderno","We changed all living room furniture to give a more modern appearance"
cambiare,passato_prossimo,voi,"Avete cambiato ristorante all'ultimo momento perché quello prenotato era chiuso per ferie?","Did you change restaurants at the last moment because the booked one was closed for holidays?"
cambiare,passato_prossimo,loro,"Hanno cambiato completamente i loro piani di vita dopo aver incontrato persone speciali","They completely changed their life plans after meeting special people"
camminare,presente,io,"Cammino sempre per almeno un'ora ogni giorno nel parco vicino casa per mantenermi in forma","I always walk for at least one hour every day in the park near home to keep fit"
camminare,presente,tu,"Tu cammini mai a piedi scalzi sulla sabbia calda della spiaggia durante l'estate?","Do you ever walk barefoot on the warm sand of the beach during summer?"
camminare,presente,lui,"Lei cammina elegantemente sui tacchi alti nonostante le strade acciottolate del centro storico","She walks elegantly in high heels despite the cobblestone streets of the historic center"
camminare,presente,noi,"Camminiamo insieme lungo il fiume ogni domenica mattina per goderci la natura tranquilla","We walk together along the river every Sunday morning to enjoy the peaceful nature"
camminare,presente,voi,"Voi camminate spesso in montagna o preferite altri tipi di attività fisica all'aria aperta?","Do you often walk in the mountains or do you prefer other types of outdoor physical activities?"
camminare,presente,loro,"Camminano per chilometri ogni giorno perché vivono in una città dove tutto è raggiungibile","They walk for kilometers every day because they live in a city where everything is reachable"
camminare,futuro_semplice,io,"Camminerò per tutto il Cammino di Santiago durante le mie prossime vacanze spirituali","I will walk the entire Camino de Santiago during my next spiritual vacation"
camminare,futuro_semplice,tu,"Tu camminerai finalmente senza stampelle dopo mesi di riabilitazione difficile ma necessaria?","Will you finally walk without crutches after months of difficult but necessary rehabilitation?"
camminare,futuro_semplice,lui,"Lei camminerà sull'altare della chiesa nel giorno del suo matrimonio da sogno","She will walk down the church aisle on her dream wedding day"
camminare,futuro_semplice,noi,"Cammineremo tutti insieme durante la manifestazione pacifica per i diritti dell'ambiente","We will all walk together during the peaceful demonstration for environmental rights"
camminare,futuro_semplice,voi,"Voi camminerete per le strade di Parigi durante il vostro viaggio romantico primaverile?","Will you walk through the streets of Paris during your spring romantic trip?"
camminare,futuro_semplice,loro,"Cammineranno mano nella mano lungo la costa per celebrare il loro anniversario","They will walk hand in hand along the coast to celebrate their anniversary"
camminare,passato_prossimo,io,"Ho camminato per cinque ore consecutive durante l'escursione nelle Dolomiti la scorsa estate","I walked for five consecutive hours during the hike in the Dolomites last summer"
camminare,passato_prossimo,tu,"Hai mai camminato così tanto in una sola giornata durante le tue vacanze attive?","Have you ever walked so much in a single day during your active vacations?"
camminare,passato_prossimo,lui,"Ha camminato per chilometri sotto la pioggia per arrivare all'appuntamento importante","He walked for kilometers in the rain to get to the important appointment"
camminare,passato_prossimo,noi,"Abbiamo camminato per tutto il centro storico della città visitando ogni monumento interessante","We walked through the entire historic city center visiting every interesting monument"
camminare,passato_prossimo,voi,"Avete camminato abbastanza oggi o volete fare ancora un giro per il quartiere?","Did you walk enough today or do you want to take another walk around the neighborhood?"
camminare,passato_prossimo,loro,"Hanno camminato in silenzio per elaborare la notizia che avevano appena ricevuto","They walked in silence to process the news they had just received"
cantare,presente,io,"Canto sempre sotto la doccia perché l'acustica del bagno rende la mia voce più melodiosa","I always sing in the shower because the bathroom acoustics make my voice more melodious"
cantare,presente,tu,"Tu canti mai durante le feste in famiglia o sei troppo timido per esibirti?","Do you ever sing during family parties or are you too shy to perform?"
cantare,presente,lui,"Lei canta magnificamente nell'opera lirica e si esibisce nei teatri più prestigiosi d'Europa","She sings magnificently in opera and performs in the most prestigious theaters in Europe"
cantare,presente,noi,"Cantiamo tutti insieme durante i viaggi in auto per rendere il tempo più piacevole","We all sing together during car trips to make time more pleasant"
cantare,presente,voi,"Voi cantate spesso al karaoke o preferite ascoltare la musica senza partecipare attivamente?","Do you often sing karaoke or do you prefer listening to music without actively participating?"
cantare,presente,loro,"Cantano le canzoni tradizionali del loro paese durante le feste religiose più importanti","They sing traditional songs from their country during the most important religious festivals"
cantare,futuro_semplice,io,"Canterò una serenata sotto la finestra di casa sua per dichiararle il mio amore","I will sing a serenade under her house window to declare my love to her"
cantare,futuro_semplice,tu,"Tu canterai finalmente quella canzone che hai scritto durante il concorso musicale cittadino?","Will you finally sing that song you wrote during the city music contest?"
cantare,futuro_semplice,lui,"Lei canterà l'inno nazionale durante la cerimonia di inaugurazione dei giochi olimpici estivi","She will sing the national anthem during the opening ceremony of the summer Olympic games"
cantare,futuro_semplice,noi,"Canteremo insieme nel coro della chiesa durante la messa di Natale della comunità","We will sing together in the church choir during the community Christmas mass"
cantare,futuro_semplice,voi,"Voi canterete le canzoni che avete imparato durante il corso di musica al conservatorio?","Will you sing the songs you learned during the music course at the conservatory?"
cantare,futuro_semplice,loro,"Canteranno insieme sul palco del teatro per la prima volta dopo anni di preparazione","They will sing together on the theater stage for the first time after years of preparation"
cantare,passato_prossimo,io,"Ho cantato per tre ore consecutive durante il matrimonio di mia cugina in Puglia","I sang for three consecutive hours during my cousin's wedding in Puglia"
cantare,passato_prossimo,tu,"Hai mai cantato davanti a un pubblico così numeroso durante uno spettacolo dal vivo?","Have you ever sung in front of such a large audience during a live show?"
cantare,passato_prossimo,lui,"Ha cantato una ninna nanna dolcissima per far addormentare il bambino piccolo","He sang a very sweet lullaby to make the little child fall asleep"
cantare,passato_prossimo,noi,"Abbiamo cantato tutte le canzoni che sapevamo durante la festa sulla terrazza","We sang all the songs we knew during the party on the terrace"
cantare,passato_prossimo,voi,"Avete cantato gli auguri di compleanno con tutto il cuore per la nonna ottantenne?","Did you sing happy birthday with all your heart for the eighty-year-old grandmother?"
cantare,passato_prossimo,loro,"Hanno cantato insieme per l'ultima volta prima che la band si sciogliesse definitivamente","They sang together for the last time before the band broke up permanently"
capire,presente,io,"Capisco sempre quando qualcuno mi sta mentendo perché osservo attentamente le espressioni facciali","I always understand when someone is lying to me because I carefully observe facial expressions"
capire,presente,tu,"Tu capisci la matematica avanzata o hai bisogno di aiuto con i problemi più difficili?","Do you understand advanced mathematics or do you need help with the most difficult problems?"
capire,presente,lui,"Lei capisce perfettamente cinque lingue straniere grazie ai suoi viaggi internazionali frequenti","She perfectly understands five foreign languages thanks to her frequent international travels"
capire,presente,noi,"Capiamo tutti l'importanza di studiare per avere un futuro migliore e più sicuro","We all understand the importance of studying to have a better and more secure future"
capire,presente,voi,"Voi capite mai le istruzioni complicate dei manuali tecnici senza chiedere aiuto?","Do you ever understand complicated instructions in technical manuals without asking for help?"
capire,presente,loro,"Capiscono immediatamente quando è il momento giusto per parlare durante le riunioni importanti","They immediately understand when it's the right time to speak during important meetings"
capire,futuro_semplice,io,"Capirò finalmente il significato di quella poesia complessa dopo aver studiato letteratura","I will finally understand the meaning of that complex poem after studying literature"
capire,futuro_semplice,tu,"Tu capirai l'importanza della famiglia quando avrai dei figli tutti tuoi da crescere?","Will you understand the importance of family when you have children of your own to raise?"
capire,futuro_semplice,lui,"Lei capirà il valore del denaro quando inizierà a lavorare e guadagnare stipendi","She will understand the value of money when she starts working and earning salaries"
capire,futuro_semplice,noi,"Capiremo meglio la cultura locale dopo aver vissuto in questo paese per anni","We will better understand local culture after living in this country for years"
capire,futuro_semplice,voi,"Voi capirete le conseguenze delle vostre azioni quando sarete più maturi e responsabili?","Will you understand the consequences of your actions when you are more mature and responsible?"
capire,futuro_semplice,loro,"Capiranno l'importanza dell'amicizia vera quando attraverseranno momenti difficili della vita","They will understand the importance of true friendship when they go through difficult moments in life"
capire,passato_prossimo,io,"Ho capito immediatamente che quella persona non era sincera dalle sue parole ambigue","I immediately understood that that person wasn't sincere from their ambiguous words"
capire,passato_prossimo,tu,"Hai finalmente capito come funziona il nuovo computer dopo ore di prove e errori?","Did you finally understand how the new computer works after hours of trial and error?"
capire,passato_prossimo,lui,"Ha capito l'errore che aveva commesso solo dopo aver sentito le spiegazioni dettagliate","He understood the mistake he had made only after hearing the detailed explanations"
capire,passato_prossimo,noi,"Abbiamo capito che era meglio rimandare il viaggio a causa del tempo incerto","We understood it was better to postpone the trip due to uncertain weather"
capire,passato_prossimo,voi,"Avete capito le ragioni del suo comportamento strano durante l'ultima settimana di lavoro?","Did you understand the reasons for his strange behavior during the last week of work?"
capire,passato_prossimo,loro,"Hanno capito troppo tardi che avrebbero dovuto ascoltare i consigli dei genitori saggi","They understood too late that they should have listened to their wise parents' advice"
cavalcare,presente,io,"Cavalco sempre il mio cavallo preferito durante le passeggiate mattutine nella campagna toscana","I always ride my favorite horse during morning walks in the Tuscan countryside"
cavalcare,presente,tu,"Tu cavalchi ancora come quando eri bambino o hai perso la passione per l'equitazione?","Do you still ride like when you were a child or have you lost your passion for horseback riding?"
cavalcare,presente,lui,"Lei cavalca elegantemente durante le competizioni equestri che si tengono nel maneggio locale","She rides elegantly during equestrian competitions held at the local riding school"
cavalcare,presente,noi,"Cavalchiamo insieme lungo la spiaggia durante le nostre vacanze romantiche al mare","We ride together along the beach during our romantic seaside vacations"
cavalcare,presente,voi,"Voi cavalcate spesso durante i fine settimana o preferite altri sport all'aria aperta?","Do you often ride during weekends or do you prefer other outdoor sports?"
cavalcare,presente,loro,"Cavalcano nei campi aperti ogni mattina prima di iniziare il lavoro nella fattoria","They ride in open fields every morning before starting work on the farm"
cavalcare,futuro_semplice,io,"Cavalcherò attraverso le montagne durante la mia avventura estiva nei paesi nordici","I will ride through mountains during my summer adventure in Nordic countries"
cavalcare,futuro_semplice,tu,"Tu cavalcherai finalmente quel cavallo selvaggio che stai addomesticando da mesi con pazienza?","Will you finally ride that wild horse you've been taming for months with patience?"
cavalcare,futuro_semplice,lui,"Lei cavalcherà nel parco reale durante la visita ufficiale della famiglia nobiliare","She will ride in the royal park during the official visit of the noble family"
cavalcare,futuro_semplice,noi,"Cavalcheremo tutti insieme durante l'escursione organizzata dall'associazione turistica montana","We will all ride together during the excursion organized by the mountain tourism association"
cavalcare,futuro_semplice,voi,"Voi cavalcherete lungo i sentieri di montagna durante le vacanze avventurose in Colorado?","Will you ride along mountain trails during adventurous vacations in Colorado?"
cavalcare,futuro_semplice,loro,"Cavalcheranno al tramonto lungo la costa per celebrare il loro anniversario speciale","They will ride at sunset along the coast to celebrate their special anniversary"
cavalcare,passato_prossimo,io,"Ho cavalcato per la prima volta quando avevo otto anni durante una gita scolastica","I rode for the first time when I was eight years old during a school trip"
cavalcare,passato_prossimo,tu,"Hai mai cavalcato un cavallo così veloce durante le tue lezioni di equitazione?","Have you ever ridden such a fast horse during your horseback riding lessons?"
cavalcare,passato_prossimo,lui,"Ha cavalcato coraggiosamente nonostante la paura iniziale di cadere dal cavallo alto","He rode courageously despite the initial fear of falling from the tall horse"
cavalcare,passato_prossimo,noi,"Abbiamo cavalcato sotto la pioggia per raggiungere il rifugio di montagna prima del buio","We rode in the rain to reach the mountain shelter before dark"
cavalcare,passato_prossimo,voi,"Avete cavalcato attraverso il fiume durante l'escursione avventurosa nel parco nazionale?","Did you ride through the river during the adventurous excursion in the national park?"
cavalcare,passato_prossimo,loro,"Hanno cavalcato insieme per l'ultima volta prima che vendessero i cavalli della famiglia","They rode together for the last time before selling the family horses"
cenare,presente,io,"Ceno sempre alle otto di sera con tutta la famiglia riunita intorno al tavolo","I always have dinner at eight in the evening with the whole family gathered around the table"
cenare,presente,tu,"Tu ceni spesso al ristorante o preferisci cucinare a casa con ingredienti freschi?","Do you often dine at restaurants or do you prefer cooking at home with fresh ingredients?"
cenare,presente,lui,"Lei cena elegantemente nei migliori ristoranti della città durante gli appuntamenti romantici","She dines elegantly in the best city restaurants during romantic dates"
cenare,presente,noi,"Ceniamo insieme ogni venerdì sera per mantenere vive le tradizioni della nostra famiglia","We dine together every Friday evening to keep our family traditions alive"
cenare,presente,voi,"Voi cenate mai fuori durante la settimana o riservate i ristoranti per il weekend?","Do you ever dine out during the week or do you reserve restaurants for weekends?"
cenare,presente,loro,"Cenano sempre tardi perché tornano dal lavoro dopo le nove di sera","They always dine late because they return from work after nine in the evening"
cenare,futuro_semplice,io,"Cenerò al ristorante stellato per festeggiare la promozione che ho ricevuto oggi","I will dine at the starred restaurant to celebrate the promotion I received today"
cenare,futuro_semplice,tu,"Tu cenerai finalmente a casa dei tuoi suoceri dopo mesi di inviti rifiutati?","Will you finally dine at your in-laws' house after months of declined invitations?"
cenare,futuro_semplice,lui,"Lei cenerà con il direttore dell'azienda per discutere le nuove opportunità di carriera","She will dine with the company director to discuss new career opportunities"
cenare,futuro_semplice,noi,"Ceneremo tutti insieme nel giardino di casa durante la festa di compleanno della nonna","We will all dine together in the house garden during grandmother's birthday party"
cenare,futuro_semplice,voi,"Voi cenerete al nuovo ristorante giapponese che hanno aperto vicino alla vostra casa?","Will you dine at the new Japanese restaurant they opened near your house?"
cenare,futuro_semplice,loro,"Ceneranno a lume di candela per celebrare il loro decimo anniversario di matrimonio","They will dine by candlelight to celebrate their tenth wedding anniversary"
cenare,passato_prossimo,io,"Ho cenato magnificamente ieri sera in quel ristorante che mi avevi consigliato","I dined magnificently last night at that restaurant you had recommended to me"
cenare,passato_prossimo,tu,"Hai cenato abbastanza o vuoi ancora un po' di dolce che ha preparato tua madre?","Did you dine enough or do you want some more dessert that your mother prepared?"
cenare,passato_prossimo,lui,"Ha cenato da solo leggendo un libro interessante nella tranquillità della sua cucina","He dined alone reading an interesting book in the tranquility of his kitchen"
cenare,passato_prossimo,noi,"Abbiamo cenato sulla terrazza ammirando il tramonto spettacolare sul mare calmo","We dined on the terrace admiring the spectacular sunset over the calm sea"
cenare,passato_prossimo,voi,"Avete cenato bene durante la vostra vacanza in Francia o il cibo non vi piaceva?","Did you dine well during your vacation in France or didn't you like the food?"
cenare,passato_prossimo,loro,"Hanno cenato insieme per discutere i dettagli importanti del progetto lavorativo comune","They dined together to discuss important details of the common work project"
cercare,presente,io,"Cerco sempre le chiavi di casa nei posti più improbabili quando ho fretta di uscire","I always look for house keys in the most unlikely places when I'm in a hurry to leave"
cercare,presente,tu,"Tu cerchi mai informazioni online prima di comprare prodotti costosi per la casa?","Do you ever search for information online before buying expensive products for the house?"
cercare,presente,lui,"Lei cerca costantemente nuove opportunità di lavoro per migliorare la sua situazione economica","She constantly seeks new job opportunities to improve her economic situation"
cercare,presente,noi,"Cerchiamo insieme la soluzione migliore per risolvere questo problema complicato della matematica","We search together for the best solution to solve this complicated math problem"
cercare,presente,voi,"Voi cercate spesso consigli dai vostri amici prima di prendere decisioni importanti?","Do you often seek advice from your friends before making important decisions?"
cercare,presente,loro,"Cercano un appartamento più grande perché la famiglia sta crescendo e servono più spazi","They're looking for a bigger apartment because the family is growing and they need more space"
cercare,futuro_semplice,io,"Cercherò un nuovo lavoro dopo aver finito l'università e ottenuto la laurea in economia","I will look for a new job after finishing university and getting my degree in economics"
cercare,futuro_semplice,tu,"Tu cercherai finalmente l'amore vero dopo aver chiuso definitivamente con il passato sentimentale?","Will you finally look for true love after definitively closing with your sentimental past?"
cercare,futuro_semplice,lui,"Lei cercherà una casa al mare per trascorrere le vacanze estive con tutta la famiglia","She will look for a house by the sea to spend summer holidays with the whole family"
cercare,futuro_semplice,noi,"Cercheremo di capire meglio la situazione prima di prendere qualsiasi decisione affrettata","We will try to better understand the situation before making any hasty decisions"
cercare,futuro_semplice,voi,"Voi cercherete di risparmiare denaro durante i prossimi mesi per comprare l'auto nuova?","Will you try to save money during the next months to buy the new car?"
cercare,futuro_semplice,loro,"Cercheranno di risolvere il conflitto familiare che va avanti da troppi mesi","They will try to resolve the family conflict that has been going on for too many months"
cercare,passato_prossimo,io,"Ho cercato per ore il documento importante che avevo messo in un posto sicuro","I searched for hours for the important document I had put in a safe place"
cercare,passato_prossimo,tu,"Hai mai cercato di contattare i tuoi vecchi amici del liceo dopo tutti questi anni?","Have you ever tried to contact your old high school friends after all these years?"
cercare,passato_prossimo,lui,"Ha cercato di spiegare la situazione ma nessuno voleva ascoltare le sue ragioni valide","He tried to explain the situation but no one wanted to listen to his valid reasons"
cercare,passato_prossimo,noi,"Abbiamo cercato il gatto per tutto il quartiere quando è scappato di casa","We searched for the cat throughout the neighborhood when it escaped from home"
cercare,passato_prossimo,voi,"Avete cercato di convincere i vostri genitori a lasciarvi andare alla festa di sabato?","Did you try to convince your parents to let you go to Saturday's party?"
cercare,passato_prossimo,loro,"Hanno cercato di nascondere la verità ma alla fine tutto è venuto alla luce","They tried to hide the truth but in the end everything came to light"
chiamare,presente,io,"Chiamo sempre mia madre ogni sera per raccontarle com'è andata la giornata al lavoro","I always call my mother every evening to tell her how the work day went"
chiamare,presente,tu,"Tu chiami spesso i tuoi amici al telefono o preferisci inviare messaggi di testo?","Do you often call your friends on the phone or do you prefer sending text messages?"
chiamare,presente,lui,"Lei chiama il medico ogni volta che si sente poco bene anche per sintomi lievi","She calls the doctor every time she feels unwell even for mild symptoms"
chiamare,presente,noi,"Chiamiamo sempre un taxi quando usciamo la sera per non guidare dopo aver bevuto","We always call a taxi when we go out in the evening to avoid driving after drinking"
chiamare,presente,voi,"Voi chiamate mai i vostri nonni per sentire come stanno e fargli compagnia?","Do you ever call your grandparents to hear how they are and keep them company?"
chiamare,presente,loro,"Chiamano i vigili del fuoco ogni volta che sentono odore di gas nell'edificio","They call the fire department every time they smell gas in the building"
chiamare,futuro_semplice,io,"Chiamerò il mio capo domani mattina per chiedere un aumento di stipendio meritato","I will call my boss tomorrow morning to ask for a deserved salary increase"
chiamare,futuro_semplice,tu,"Tu chiamerai finalmente quella ragazza che ti piace da mesi per invitarla a cena?","Will you finally call that girl you've liked for months to invite her to dinner?"
chiamare,futuro_semplice,lui,"Lei chiamerà l'idraulico per riparare il rubinetto che perde acqua da settimane","She will call the plumber to fix the faucet that has been leaking water for weeks"
chiamare,futuro_semplice,noi,"Chiameremo tutti i parenti per invitarli al matrimonio che si terrà in primavera","We will call all relatives to invite them to the wedding that will be held in spring"
chiamare,futuro_semplice,voi,"Voi chiamerete la polizia se vedrete qualcosa di sospetto nel vostro quartiere tranquillo?","Will you call the police if you see something suspicious in your quiet neighborhood?"
chiamare,futuro_semplice,loro,"Chiameranno un'ambulanza se la situazione medica del paziente dovesse peggiorare improvvisamente","They will call an ambulance if the patient's medical situation should suddenly worsen"
chiamare,passato_prossimo,io,"Ho chiamato il ristorante per prenotare un tavolo per la cena romantica di stasera","I called the restaurant to book a table for tonight's romantic dinner"
chiamare,passato_prossimo,tu,"Hai chiamato tua sorella per dirle che sei arrivato sano e salvo?","Did you call your sister to tell her you arrived safe and sound?"
chiamare,passato_prossimo,lui,"Ha chiamato la sua ex fidanzata per chiarire alcuni malintesi del loro rapporto passato","He called his ex-girlfriend to clarify some misunderstandings from their past relationship"
chiamare,passato_prossimo,noi,"Abbiamo chiamato i vicini di casa per scusarci del rumore della festa","We called the neighbors to apologize for the noise from the party"
chiamare,passato_prossimo,voi,"Avete chiamato il servizio clienti per risolvere il problema con la vostra bolletta elettrica?","Did you call customer service to solve the problem with your electricity bill?"
chiamare,passato_prossimo,loro,"Hanno chiamato la scuola per informare che il figlio era malato e non poteva venire","They called the school to inform that their son was sick and couldn't come"
