infinitive,tense,person,new_example,new_example_english
inviare,futuro_semplice,io,"Invierò il curriculum vitae a quella azienda internazionale che mi interessa","I will send resume to that international company that interests me"
inviare,futuro_semplice,tu,"Tu invierai finalmente quella lettera importante che stai rimandando da settimane?","Will you finally send that important letter you've been postponing for weeks?"
inviare,futuro_semplice,lui,"Lei invierà l'invito di matrimonio a tutti i parenti sparsi per il mondo","She will send wedding invitation to all relatives scattered around world"
inviare,futuro_semplice,noi,"Invieremo le foto delle vacanze a tutti gli amici che non sono venuti","We will send vacation photos to all friends who didn't come"
inviare,futuro_semplice,voi,"Voi invierete i documenti richiesti entro la scadenza stabilita dall'ufficio?","Will you send required documents by deadline established by office?"
inviare,futuro_semplice,loro,"Invieranno aiuti umanitari alle popolazioni colpite dal terremoto devastante","They will send humanitarian aid to populations affected by devastating earthquake"
inviare,passato_prossimo,io,"Ho inviato quella lettera importante tre giorni fa ma non ho ancora ricevuto risposta","I sent that important letter three days ago but haven't received response yet"
inviare,passato_prossimo,tu,"Hai inviato gli auguri di Natale a tutti i tuoi amici e parenti?","Did you send Christmas wishes to all your friends and relatives?"
inviare,passato_prossimo,lui,"Ha inviato il pacco per posta prioritaria per assicurarsi che arrivi in tempo","He sent package by priority mail to ensure it arrives on time"
inviare,passato_prossimo,noi,"Abbiamo inviato l'invito alla festa a tutte le persone della nostra lista","We sent party invitation to all people on our list"
inviare,passato_prossimo,voi,"Avete inviato la domanda di iscrizione all'università entro i termini stabiliti?","Did you send university application within established deadlines?"
inviare,passato_prossimo,loro,"Hanno inviato messaggi di condoglianze alla famiglia del collega scomparso","They sent condolence messages to family of deceased colleague"
invitare,presente,io,"Invito sempre gli amici a casa mia per cene conviviali durante i fine settimana","I always invite friends to my house for convivial dinners during weekends"
invitare,presente,tu,"Tu inviti mai persone che non conosci bene alle tue feste private?","Do you ever invite people you don't know well to your private parties?"
invitare,presente,lui,"Lei invita regolarmente i colleghi di lavoro per aperitivi dopo l'orario d'ufficio","She regularly invites work colleagues for aperitifs after office hours"
invitare,presente,noi,"Invitiamo sempre tutti i vicini di casa per la festa di Capodanno","We always invite all neighbors for New Year's party"
invitare,presente,voi,"Voi invitate spesso i vostri genitori anziani per il pranzo domenicale tradizionale?","Do you often invite your elderly parents for traditional Sunday lunch?"
invitare,presente,loro,"Invitano persone interessanti ai loro salotti culturali che organizzano mensilmente","They invite interesting people to their cultural salons organized monthly"
invitare,futuro_semplice,io,"Inviterò tutti i miei compagni di università al matrimonio che celebrerò","I will invite all my university classmates to wedding I'll celebrate"
invitare,futuro_semplice,tu,"Tu inviterai finalmente quella ragazza che ti piace a cena al ristorante?","Will you finally invite that girl you like to dinner at restaurant?"
invitare,futuro_semplice,lui,"Lei inviterà il famoso scrittore alla presentazione del libro nella biblioteca","She will invite famous writer to book presentation at library"
invitare,futuro_semplice,noi,"Inviteremo tutti i parenti per festeggiare il nostro anniversario di matrimonio d'argento","We will invite all relatives to celebrate our silver wedding anniversary"
invitare,futuro_semplice,voi,"Voi inviterete i nuovi vicini di casa per fargli conoscere il quartiere?","Will you invite new neighbors to introduce them to neighborhood?"
invitare,futuro_semplice,loro,"Inviteranno musicisti professionisti per animare la festa di beneficenza","They will invite professional musicians to entertain charity party"
invitare,passato_prossimo,io,"Ho invitato venti persone alla mia festa di compleanno ma ne sono venute trenta","I invited twenty people to my birthday party but thirty came"
invitare,passato_prossimo,tu,"Hai invitato i tuoi suoceri per le feste natalizie o andrete da loro?","Did you invite your in-laws for Christmas holidays or will you go to them?"
invitare,passato_prossimo,lui,"Ha invitato la sua famiglia d'origine per conoscere la nuova fidanzata","He invited his family of origin to meet new girlfriend"
invitare,passato_prossimo,noi,"Abbiamo invitato troppa gente e ora non sappiamo dove farli sedere tutti","We invited too many people and now don't know where to seat them all"
invitare,passato_prossimo,voi,"Avete invitato anche i bambini piccoli alla cerimonia formale che avete organizzato?","Did you also invite small children to formal ceremony you organized?"
invitare,passato_prossimo,loro,"Hanno invitato personalità importanti all'inaugurazione del nuovo centro culturale","They invited important personalities to inauguration of new cultural center"
lasciare,presente,io,"Lascio sempre una mancia generosa al cameriere quando il servizio è stato eccellente","I always leave generous tip for waiter when service has been excellent"
lasciare,presente,tu,"Tu lasci mai la porta di casa aperta quando esci per brevi commissioni?","Do you ever leave house door open when going out for brief errands?"
lasciare,presente,lui,"Lei lascia i bambini dai nonni ogni weekend per avere tempo per se stessa","She leaves children with grandparents every weekend to have time for herself"
lasciare,presente,noi,"Lasciamo sempre un biglietto di ringraziamento quando riceviamo ospitalità da qualcuno","We always leave thank-you note when receiving hospitality from someone"
lasciare,presente,voi,"Voi lasciate spesso accese le luci quando uscite di casa per questioni di sicurezza?","Do you often leave lights on when leaving house for security reasons?"
lasciare,presente,loro,"Lasciano sempre il cane libero nel giardino durante le belle giornate primaverili","They always leave dog free in garden during beautiful spring days"
lasciare,futuro_semplice,io,"Lascerò questo lavoro stressante per dedicarmi a qualcosa che mi rende felice","I will leave this stressful job to dedicate myself to something that makes me happy"
lasciare,futuro_semplice,tu,"Tu lascerai finalmente quella relazione tossica che ti fa solo soffrire?","Will you finally leave that toxic relationship that only makes you suffer?"
lasciare,futuro_semplice,lui,"Lei lascerà la città natale per trasferirsi nella capitale e iniziare carriera","She will leave hometown to move to capital and start career"
lasciare,futuro_semplice,noi,"Lasceremo un'eredità importante ai nostri figli per garantire il loro futuro","We will leave important inheritance to our children to guarantee their future"
lasciare,futuro_semplice,voi,"Voi lascerete aperta la possibilità di tornare in questo paese meraviglioso?","Will you leave open possibility of returning to this wonderful country?"
lasciare,futuro_semplice,loro,"Lasceranno un segno indelebile nella storia con le loro scoperte rivoluzionarie","They will leave indelible mark in history with their revolutionary discoveries"
lasciare,passato_prossimo,io,"Ho lasciato il mio vecchio lavoro per seguire la mia vera passione","I left my old job to follow my true passion"
lasciare,passato_prossimo,tu,"Hai lasciato qualcosa di importante a casa prima di partire per il viaggio?","Did you leave something important at home before leaving for trip?"
lasciare,passato_prossimo,lui,"Ha lasciato la moglie e i figli per una nuova vita in un altro continente","He left wife and children for new life on another continent"
lasciare,passato_prossimo,noi,"Abbiamo lasciato un ricordo bellissimo in tutti quelli che ci hanno conosciuto","We left beautiful memory in all those who knew us"
lasciare,passato_prossimo,voi,"Avete lasciato le chiavi di casa ai vicini prima di partire per le vacanze?","Did you leave house keys with neighbors before leaving for vacation?"
lasciare,passato_prossimo,loro,"Hanno lasciato tutto alle spalle per ricominciare da zero in una nuova città","They left everything behind to start from scratch in new city"
